,nb_eurnok,nb_usdnok,nb_i44,nb_polrate,nb_nowa,nb_govt_3y,nb_govt_5y,nb_govt_10y,ssb_kpi_yoy,ssb_kpijae_yoy,ssb_unemp,ecb_dfr,rb_polrate
2017-06-02,9.4918,8.462,106.6,0.5,0.49,,,,,,,,-0.5
2017-06-05,,,,,,,,,,,,,-0.5
2017-06-06,9.5158,8.4525,106.81,0.5,0.5,,,,,,,,
2017-06-07,9.5023,8.4713,106.77,0.5,0.5,,,,,,,,-0.5
2017-06-08,9.5233,8.481,106.93,0.5,0.5,,,,,,,,-0.5
2017-06-09,9.5218,8.5199,107.09,0.5,0.49,,,,,,,,-0.5
2017-06-12,9.4985,8.4649,106.56,0.5,0.49,,,,,,,,-0.5
2017-06-13,9.454,8.4283,106.19,0.5,0.49,,,,,,,,-0.5
2017-06-14,9.414,8.4031,105.82,0.5,0.48,,,,,,,,-0.5
2017-06-15,9.4718,8.4827,106.56,0.5,0.49,,,,,,,,-0.5
2017-06-16,9.4615,8.4727,106.4,0.5,0.51,,,,,,,,-0.5
2017-06-19,9.4518,8.4399,106.13,0.5,0.49,,,,,,,,-0.5
2017-06-20,9.493,8.5093,106.53,0.5,0.48,,,,,,,,-0.5
2017-06-21,9.5158,8.5366,106.79,0.5,0.49,,,,,,,,-0.5
2017-06-22,9.4855,8.4927,106.34,0.5,0.49,,,,,,,,-0.5
2017-06-23,9.4613,8.468,106.12,0.5,0.48,,,,,,,,
2017-06-26,9.4788,8.473,106.31,0.5,0.49,,,,,,,,-0.5
2017-06-27,9.52,8.4412,106.47,0.5,0.49,,,,,,,,-0.5
2017-06-28,9.602,8.4413,106.98,0.5,0.5,,,,,,,,-0.5
2017-06-29,9.57,8.3852,106.67,0.5,0.5,,,,,,,,-0.5
2017-06-30,9.5713,8.387,106.85,0.5,0.49,,,,1.9,1.6,126.0,,-0.5
2017-07-03,9.5065,8.3618,106.17,0.5,0.49,,,,,,,,-0.5
2017-07-04,9.485,8.3546,105.89,0.5,0.54,,,,,,,,-0.5
2017-07-05,9.4965,8.3825,106.11,0.5,0.5,,,,,,,,-0.5
2017-07-06,9.5298,8.3705,106.23,0.5,0.5,,,,,,,,-0.5
2017-07-07,9.5613,8.3783,106.49,0.5,0.48,,,,,,,,-0.5
2017-07-10,9.5165,8.3573,106.1,0.5,0.5,,,,,,,,-0.5
2017-07-11,9.512,8.3402,105.94,0.5,0.52,,,,,,,,-0.5
2017-07-12,9.4688,8.2704,105.38,0.5,0.53,,,,,,,,-0.5
2017-07-13,9.4518,8.2787,105.61,0.5,0.53,,,,,,,,-0.5
2017-07-14,9.3843,8.221,104.96,0.5,0.51,,,,,,,,-0.5
2017-07-17,9.3558,8.1624,104.64,0.5,0.48,,,,,,,,-0.5
2017-07-18,9.3065,8.0541,103.75,0.5,0.49,,,,,,,,-0.5
2017-07-19,9.3018,8.0654,103.81,0.5,0.49,,,,,,,,-0.5
2017-07-20,9.3,8.0975,103.86,0.5,0.49,,,,,,,,-0.5
2017-07-21,9.3315,8.0154,103.63,0.5,0.49,,,,,,,,-0.5
2017-07-24,9.3525,8.0293,103.92,0.5,0.49,,,,,,,,-0.5
2017-07-25,9.3035,7.9558,103.23,0.5,0.49,,,,,,,,-0.5
2017-07-26,9.2893,7.9778,103.16,0.5,0.49,,,,,,,,-0.5
2017-07-27,9.2978,7.9509,103.2,0.5,0.5,,,,,,,,-0.5
2017-07-28,9.3195,7.9457,103.28,0.5,0.5,,,,,,,,-0.5
2017-07-31,9.305,7.9347,103.18,0.5,0.49,,,,1.5,1.2,115.0,,-0.5
2017-08-01,9.3343,7.9024,103.21,0.5,0.49,,,,,,,,-0.5
2017-08-02,9.3505,7.9047,103.24,0.5,0.48,,,,,,,,-0.5
2017-08-03,9.3768,7.9062,103.34,0.5,0.5,,,,,,,,-0.5
2017-08-04,9.3618,7.8883,103.21,0.5,0.49,,,,,,,,-0.5
2017-08-07,9.38,7.9512,103.53,0.5,0.49,,,,,,,,-0.5
2017-08-08,9.3225,7.8911,102.92,0.5,0.49,,,,,,,,-0.5
2017-08-09,9.3398,7.9616,103.36,0.5,0.49,,,,,,,,-0.5
2017-08-10,9.3355,7.9573,103.37,0.5,0.5,,,,,,,,-0.5
2017-08-11,9.3975,7.9877,103.83,0.5,0.5,,,,,,,,-0.5
2017-08-14,9.3478,7.9239,103.24,0.5,0.49,,,,,,,,-0.5
2017-08-15,9.3538,7.9647,103.5,0.5,0.52,,,,,,,,-0.5
2017-08-16,9.3115,7.9518,103.16,0.5,0.49,,,,,,,,-0.5
2017-08-17,9.3243,7.9715,103.42,0.5,0.49,,,,,,,,-0.5
2017-08-18,9.3183,7.9372,103.15,0.5,0.5,,,,,,,,-0.5
2017-08-21,9.2903,7.8992,102.84,0.5,0.51,,,,,,,,-0.5
2017-08-22,9.3023,7.9027,102.91,0.5,0.49,,,,,,,,-0.5
2017-08-23,9.313,7.893,102.9,0.5,0.48,,,,,,,,-0.5
2017-08-24,9.2585,7.8422,102.38,0.5,0.5,,,,,,,,-0.5
2017-08-25,9.2278,7.8149,102.07,0.5,0.49,,,,,,,,-0.5
2017-08-28,9.262,7.7669,102.18,0.5,0.48,,,,,,,,-0.5
2017-08-29,9.2915,7.7121,102.07,0.5,0.49,,,,,,,,-0.5
2017-08-30,9.2845,7.7916,102.45,0.5,0.48,,,,,,,,-0.5
2017-08-31,9.279,7.8469,102.67,0.5,0.49,,,,1.3,0.9,118.0,,-0.5
2017-09-01,9.2555,7.7647,102.33,0.5,0.51,,,,,,,,-0.5
2017-09-04,9.2933,7.8062,102.85,0.5,0.52,,,,,,,,-0.5
2017-09-05,9.2788,7.8039,102.73,0.5,0.49,,,,,,,,-0.5
2017-09-06,9.2765,7.7751,102.61,0.5,0.51,,,,,,,,-0.5
2017-09-07,9.2938,7.7636,102.8,0.5,0.49,,,,,,,,-0.5
2017-09-08,9.3093,7.7192,102.8,0.5,0.48,,,,,,,,-0.5
2017-09-11,9.371,7.8111,103.5,0.5,0.48,,,,,,,,-0.5
2017-09-12,9.3593,7.8432,103.58,0.5,0.5,,,,,,,,-0.5
2017-09-13,9.3983,7.8456,103.78,0.5,0.48,,,,,,,,-0.5
2017-09-14,9.395,7.9049,104.01,0.5,0.51,,,,,,,,-0.5
2017-09-15,9.3348,7.8031,103.28,0.5,0.5,,,,,,,,-0.5
2017-09-18,9.341,7.818,103.29,0.5,0.49,,,,,,,,-0.5
2017-09-19,9.342,7.8032,103.11,0.5,0.49,,,,,,,,-0.5
2017-09-20,9.344,7.7821,103.07,0.5,0.49,,,,,,,,-0.5
2017-09-21,9.3025,7.8139,102.82,0.5,0.5,,,,,,,,-0.5
2017-09-22,9.3193,7.7914,102.9,0.5,0.48,,,,,,,,-0.5
2017-09-25,9.2725,7.8137,102.59,0.5,0.49,,,,,,,,-0.5
2017-09-26,9.2843,7.8767,102.87,0.5,0.48,,,,,,,,-0.5
2017-09-27,9.3355,7.9512,103.41,0.5,0.49,,,,,,,,-0.5
2017-09-28,9.3575,7.9449,103.5,0.5,0.49,,,,,,,,-0.5
2017-09-29,9.4125,7.9726,103.94,0.5,0.94,,,,,,,,-0.5
2017-09-30,,,,,,,,,1.6,1.0,118.0,,
2017-10-02,9.377,7.9845,103.74,0.5,0.49,,,,,,,,-0.5
2017-10-03,9.3885,7.9882,103.89,0.5,0.49,,,,,,,,-0.5
2017-10-04,9.3533,7.9353,103.55,0.5,0.48,,,,,,,,-0.5
2017-10-05,9.35,7.9629,103.61,0.5,0.48,,,,,,,,-0.5
2017-10-06,9.372,8.0055,103.82,0.5,0.49,,,,,,,,-0.5
2017-10-09,9.3788,7.9847,103.8,0.5,0.51,,,,,,,,-0.5
2017-10-10,9.3745,7.9465,103.77,0.5,0.5,,,,,,,,-0.5
2017-10-11,9.379,7.9281,103.69,0.5,0.49,,,,,,,,-0.5
2017-10-12,9.3601,7.8948,103.32,0.5,0.49,,,,,,,,-0.5
2017-10-13,9.339,7.9077,103.31,0.5,0.5,,,,,,,,-0.5
2017-10-16,9.3133,7.8906,103.15,0.5,0.5,,,,,,,,-0.5
2017-10-17,9.326,7.9309,103.32,0.5,0.49,,,,,,,,-0.5
2017-10-18,9.3575,7.9645,103.63,0.5,0.48,,,,,,,,-0.5
2017-10-19,9.419,7.9593,103.97,0.5,0.49,,,,,,,,-0.5
2017-10-20,9.4145,7.9662,103.96,0.5,0.48,,,,,,,,-0.5
2017-10-23,9.3883,7.9968,103.85,0.5,0.48,,,,,,,,-0.5
2017-10-24,9.3883,7.9826,103.73,0.5,0.48,,,,,,,,-0.5
2017-10-25,9.4383,8.0087,104.15,0.5,0.49,,,,,,,,-0.5
2017-10-26,9.4865,8.0716,104.71,0.5,0.49,,,,,,,,-0.5
2017-10-27,9.5348,8.2161,105.55,0.5,0.5,,,,,,,,-0.5
2017-10-30,9.484,8.1674,105.17,0.5,0.5,,,,,,,,-0.5
2017-10-31,9.5238,8.1834,105.5,0.5,0.48,,,,1.2,1.1,112.0,,-0.5
2017-11-01,9.461,8.1476,104.94,0.5,0.48,,,,,,,,-0.5
2017-11-02,9.4838,8.1441,105.01,0.5,0.48,,,,,,,,-0.5
2017-11-03,9.4843,8.1361,104.91,0.5,0.48,,,,,,,,-0.5
2017-11-06,9.438,8.1432,104.61,0.5,0.48,,,,,,,,-0.5
2017-11-07,9.4543,8.177,104.95,0.5,0.48,,,,,,,,-0.5
2017-11-08,9.473,8.1734,105.08,0.5,0.49,,,,,,,,-0.5
2017-11-09,9.4535,8.1285,104.7,0.5,0.49,,,,,,,,-0.5
2017-11-10,9.456,8.114,104.64,0.5,0.48,,,,,,,,-0.5
2017-11-13,9.4913,8.1428,104.91,0.5,0.48,,,,,,,,-0.5
2017-11-14,9.5923,8.1671,105.57,0.5,0.48,,,,,,,,-0.5
2017-11-15,9.751,8.2356,106.94,0.5,0.48,,,,,,,,-0.5
2017-11-16,9.6553,8.2026,106.28,0.5,0.49,,,,,,,,-0.5
2017-11-17,9.7163,8.2376,106.82,0.5,0.49,,,,,,,,-0.5
2017-11-20,9.7298,8.2589,107.03,0.5,0.48,,,,,,,,-0.5
2017-11-21,9.689,8.2685,106.83,0.5,0.48,,,,,,,,-0.5
2017-11-22,9.6723,8.2324,106.71,0.5,0.49,,,,,,,,-0.5
2017-11-23,9.6393,8.1358,106.26,0.5,0.49,,,,,,,,-0.5
2017-11-24,9.6608,8.134,106.3,0.5,0.49,,,,,,,,-0.5
2017-11-27,9.7533,8.1604,107.0,0.5,0.49,,,,,,,,-0.5
2017-11-28,9.745,8.1973,107.13,0.5,0.49,,,,,,,,-0.5
2017-11-29,9.741,8.2362,107.34,0.5,0.5,,,,,,,,-0.5
2017-11-30,9.8398,8.3043,108.28,0.5,0.49,,,,1.1,1.0,115.0,,-0.5
2017-12-01,9.8753,8.309,108.49,0.5,0.5,,,,,,,,-0.5
2017-12-04,9.8668,8.3159,108.5,0.5,0.5,,,,,,,,-0.5
2017-12-05,9.8228,8.2914,108.08,0.5,0.49,,,,,,,,-0.5
2017-12-06,9.7575,8.2572,107.45,0.5,0.49,,,,,,,,-0.5
2017-12-07,9.7503,8.2728,107.35,0.5,0.51,,,,,,,,-0.5
2017-12-08,9.7665,8.3176,107.68,0.5,0.5,,,,,,,,-0.5
2017-12-11,9.8825,8.3778,108.72,0.5,0.49,,,,,,,,-0.5
2017-12-12,9.8245,8.3499,108.28,0.5,0.49,,,,,,,,-0.5
2017-12-13,9.8253,8.3719,108.41,0.5,0.49,,,,,,,,-0.5
2017-12-14,9.7783,8.2552,107.51,0.5,0.48,,,,,,,,-0.5
2017-12-15,9.7828,8.2863,107.71,0.5,0.49,,,,,,,,-0.5
2017-12-18,9.8573,8.3572,108.58,0.5,0.49,,,,,,,,-0.5
2017-12-19,9.8875,8.3629,108.87,0.5,0.49,,,,,,,,-0.5
2017-12-20,9.8683,8.3312,108.67,0.5,0.49,,,,,,,,-0.5
2017-12-21,9.9738,8.4103,109.65,0.5,0.48,,,,,,,,-0.5
2017-12-22,9.8963,8.3492,108.95,0.5,0.48,,,,,,,,-0.5
2017-12-27,9.8605,8.2896,108.6,0.5,0.48,,,,,,,,-0.5
2017-12-28,9.867,8.268,108.67,0.5,0.49,,,,,,,,-0.5
2017-12-29,9.8403,8.205,108.3,0.5,0.48,,,,,,,,-0.5
2017-12-31,,,,,,,,,1.6,1.4,126.0,,
2018-01-02,9.7748,8.1018,107.49,0.5,0.48,,,,,,,,-0.5
2018-01-03,9.744,8.1045,107.27,0.5,0.51,,,,,,,,-0.5
2018-01-04,9.7655,8.0941,107.41,0.5,0.51,,,,,,,,-0.5
2018-01-05,9.7418,8.0878,107.22,0.5,0.48,,,,,,,,-0.5
2018-01-08,9.6783,8.0834,106.77,0.5,0.49,,,,,,,,-0.5
2018-01-09,9.6715,8.1055,106.75,0.5,0.48,,,,,,,,-0.5
2018-01-10,9.6448,8.0427,106.31,0.5,0.48,,,,,,,,-0.5
2018-01-11,9.6735,8.0498,106.51,0.5,0.49,,,,,,,,-0.5
2018-01-12,9.659,7.9583,106.13,0.5,0.51,,,,,,,,-0.5
2018-01-15,9.6708,7.8772,105.92,0.5,0.51,,,,,,,,-0.5
2018-01-16,9.6308,7.8747,105.61,0.5,0.5,,,,,,,,-0.5
2018-01-17,9.622,7.8849,105.56,0.5,0.49,,,,,,,,-0.5
2018-01-18,9.6013,7.8474,105.34,0.5,0.49,,,,,,,,-0.5
2018-01-19,9.6243,7.8534,105.58,0.5,0.49,,,,,,,,-0.5
2018-01-22,9.6223,7.862,105.61,0.5,0.49,,,,,,,,-0.5
2018-01-23,9.638,7.8684,105.73,0.5,0.49,,,,,,,,-0.5
2018-01-24,9.6275,7.7943,105.58,0.5,0.49,,,,,,,,-0.5
2018-01-25,9.5858,7.7261,105.17,0.5,0.5,,,,,,,,-0.5
2018-01-26,9.5655,7.6918,104.85,0.5,0.5,,,,,,,,-0.5
2018-01-29,9.5548,7.7186,104.84,0.5,0.49,,,,,,,,-0.5
2018-01-30,9.5628,7.6989,104.83,0.5,0.49,,,,,,,,-0.5
2018-01-31,9.562,7.676,104.83,0.5,0.49,,,,1.6,1.1,112.0,,-0.5
2018-02-01,9.5705,7.6816,104.82,0.5,0.49,,,,,,,,-0.5
2018-02-02,9.5663,7.6579,104.59,0.5,0.49,,,,,,,,-0.5
2018-02-05,9.6108,7.7257,105.09,0.5,0.49,,,,,,,,-0.5
2018-02-06,9.7005,7.868,106.27,0.5,0.49,,,,,,,,-0.5
2018-02-07,9.6618,7.8309,105.92,0.5,0.48,,,,,,,,-0.5
2018-02-08,9.686,7.9056,106.25,0.5,0.49,,,,,,,,-0.5
2018-02-09,9.7983,7.9836,107.29,0.5,0.49,,,,,,,,-0.5
2018-02-12,9.7475,7.9487,106.82,0.5,0.5,,,,,,,,-0.5
2018-02-13,9.7418,7.899,106.48,0.5,0.49,,,,,,,,-0.5
2018-02-14,9.7148,7.8675,106.23,0.5,0.49,,,,,,,,-0.5
2018-02-15,9.735,7.7924,106.23,0.5,0.5,,,,,,,,-0.5
2018-02-16,9.681,7.7672,105.73,0.5,0.49,,,,,,,,-0.5
2018-02-19,9.6575,7.782,105.63,0.5,0.49,,,,,,,,-0.5
2018-02-20,9.6683,7.8349,105.83,0.5,0.49,,,,,,,,-0.5
2018-02-21,9.642,7.8314,105.57,0.5,0.5,,,,,,,,-0.5
2018-02-22,9.6893,7.8929,106.07,0.5,0.51,,,,,,,,-0.5
2018-02-23,9.677,7.8681,105.94,0.5,0.5,,,,,,,,-0.5
2018-02-26,9.6303,7.8168,105.48,0.5,0.49,,,,,,,,-0.5
2018-02-27,9.629,7.8278,105.4,0.5,0.5,,,,,,,,-0.5
2018-02-28,9.6153,7.8724,105.39,0.5,0.49,,,,2.2,1.4,112.0,,-0.5
2018-03-01,9.66,7.9369,105.85,0.5,0.49,,,,,,,,-0.5
2018-03-02,9.6178,7.8117,104.9,0.5,0.5,,,,,,,,-0.5
2018-03-05,9.6335,7.8277,105.11,0.5,0.49,,,,,,,,-0.5
2018-03-06,9.613,7.7455,104.7,0.5,0.49,,,,,,,,-0.5
2018-03-07,9.6775,7.7938,105.23,0.5,0.49,,,,,,,,-0.5
2018-03-08,9.7135,7.8202,105.57,0.5,0.49,,,,,,,,-0.5
2018-03-09,9.5948,7.8064,104.74,0.5,0.49,,,,,,,,-0.5
2018-03-12,9.5645,7.7748,104.45,0.5,0.49,,,,,,,,-0.5
2018-03-13,9.5808,7.7402,104.42,0.5,0.48,,,,,,,,-0.5
2018-03-14,9.5728,7.7393,104.41,0.5,0.49,,,,,,,,-0.5
2018-03-15,9.5078,7.7042,103.78,0.5,0.48,,,,,,,,-0.5
2018-03-16,9.491,7.7156,103.68,0.5,0.48,,,,,,,,-0.5
2018-03-19,9.5205,7.7346,103.94,0.5,0.49,,,,,,,,-0.5
2018-03-20,9.4863,7.7275,103.71,0.5,0.5,,,,,,,,-0.5
2018-03-21,9.5028,7.7347,103.85,0.5,0.49,,,,,,,,-0.5
2018-03-22,9.5308,7.7386,104.08,0.5,0.48,,,,,,,,-0.5
2018-03-23,9.5715,7.7527,104.39,0.5,0.49,,,,,,,,-0.5
2018-03-26,9.5613,7.7039,104.17,0.5,0.49,,,,,,,,-0.5
2018-03-27,9.5603,7.7249,104.15,0.5,0.49,,,,,,,,-0.5
2018-03-28,9.6423,7.7773,104.91,0.5,0.54,,,,,,,,-0.5
2018-03-29,,,,,,,,,,,,,-0.5
2018-03-31,,,,,,,,,2.2,1.2,117.0,,
2018-04-03,9.6338,7.8273,105.13,0.5,0.51,,,,,,,,-0.5
2018-04-04,9.6345,7.8482,105.09,0.5,0.49,,,,,,,,-0.5
2018-04-05,9.5875,7.8201,104.68,0.5,0.5,,,,,,,,-0.5
2018-04-06,9.586,7.8355,104.67,0.5,0.49,,,,,,,,-0.5
2018-04-09,9.5883,7.7928,104.42,0.5,0.51,,,,,,,,-0.5
2018-04-10,9.647,7.8044,104.9,0.5,0.49,,,,,,,,-0.5
2018-04-11,9.6213,7.7691,104.46,0.5,0.49,,,,,,,,-0.5
2018-04-12,9.5973,7.7881,104.44,0.5,0.49,,,,,,,,-0.5
2018-04-13,9.5643,7.7651,104.1,0.5,0.5,,,,,,,,-0.5
2018-04-16,9.595,7.7567,104.21,0.5,0.49,,,,,,,,-0.5
2018-04-17,9.598,7.7673,104.36,0.5,0.5,,,,,,,,-0.5
2018-04-18,9.6095,7.7571,104.34,0.5,0.49,,,,,,,,-0.5
2018-04-19,9.5825,7.7391,104.16,0.5,0.49,,,,,,,,-0.5
2018-04-20,9.605,7.8032,104.46,0.5,0.49,,,,,,,,-0.5
2018-04-23,9.6258,7.8655,104.71,0.5,0.49,,,,,,,,-0.5
2018-04-24,9.629,7.8842,104.8,0.5,0.49,,,,,,,,-0.5
2018-04-25,9.705,7.9647,105.49,0.5,0.49,,,,,,,,-0.5
2018-04-26,9.6735,7.95,105.21,0.5,0.49,,,,,,,,-0.5
2018-04-27,9.659,8.0025,105.24,0.5,0.5,,,,,,,,-0.5
2018-04-30,9.662,7.999,105.23,0.5,0.52,,,,2.4,1.3,117.0,,-0.5
2018-05-02,9.6958,8.0751,105.46,0.5,0.51,,,,,,,,-0.5
2018-05-03,9.6465,8.0441,105.01,0.5,0.49,,,,,,,,-0.5
2018-05-04,9.644,8.0575,105.06,0.5,0.5,,,,,,,,-0.5
2018-05-07,9.619,8.0818,104.99,0.5,0.49,,,,,,,,-0.5
2018-05-08,9.6233,8.1072,105.17,0.5,0.49,,,,,,,,-0.5
2018-05-09,9.6045,8.0853,105.14,0.5,0.48,,,,,,,,-0.5
2018-05-11,9.5425,7.9961,104.57,0.5,0.49,,,,,,,,-0.5
2018-05-14,9.5653,7.9791,104.55,0.5,0.49,,,,,,,,-0.5
2018-05-15,9.5673,8.0512,104.69,0.5,0.51,,,,,,,,-0.5
2018-05-16,9.5715,8.1225,105.01,0.5,0.5,,,,,,,,-0.5
2018-05-17,,,,,,,,,,,,,-0.5
2018-05-18,9.5773,8.1294,105.02,0.5,0.5,,,,,,,,-0.5
2018-05-21,,,,,,,,,,,,,-0.5
2018-05-22,9.49,8.0465,104.18,0.5,0.5,,,,,,,,-0.5
2018-05-23,9.5063,8.1195,104.35,0.5,0.49,,,,,,,,-0.5
2018-05-24,9.481,8.0841,104.19,0.5,0.49,,,,,,,,-0.5
2018-05-25,9.4888,8.1275,104.49,0.5,0.49,,,,,,,,-0.5
2018-05-28,9.5113,8.1684,104.79,0.5,0.5,,,,,,,,-0.5
2018-05-29,9.5618,8.2729,105.42,0.5,0.48,,,,,,,,-0.5
2018-05-30,9.5463,8.2069,105.14,0.5,0.49,,,,,,,,-0.5
2018-05-31,9.5375,8.1524,104.88,0.5,0.49,,,,2.3,1.2,101.0,,-0.5
2018-06-01,9.5323,8.1689,104.78,0.5,0.49,,,,,,,,-0.5
2018-06-04,9.503,8.0966,104.4,0.5,0.49,,,,,,,,-0.5
2018-06-05,9.5008,8.1377,104.54,0.5,0.49,,,,,,,,-0.5
2018-06-06,9.5238,8.095,104.49,0.5,0.49,,,,,,,,
2018-06-07,9.5013,8.0275,104.04,0.5,0.49,,,,,,,,-0.5
2018-06-08,9.5085,8.0896,104.25,0.5,0.5,,,,,,,,-0.5
2018-06-11,9.5013,8.0588,104.12,0.5,0.5,,,,,,,,-0.5
2018-06-12,9.4435,8.0111,103.58,0.5,0.49,,,,,,,,-0.5
2018-06-13,9.4373,8.0222,103.56,0.5,0.49,,,,,,,,-0.5
2018-06-14,9.4268,8.0365,103.64,0.5,0.5,,,,,,,,-0.5
2018-06-15,9.432,8.1338,103.87,0.5,0.49,,,,,,,,-0.5
2018-06-18,9.434,8.1237,103.67,0.5,0.5,,,,,,,,-0.5
2018-06-19,9.4895,8.2274,104.19,0.5,0.49,,,,,,,,-0.5
2018-06-20,9.4693,8.1787,103.95,0.5,0.53,,,,,,,,-0.5
2018-06-21,9.4253,8.1689,103.46,0.5,0.5,,,,,,,,-0.5
2018-06-22,9.4328,8.0982,103.3,0.5,0.51,,,,,,,,
2018-06-25,9.4703,8.0943,103.36,0.5,0.49,,,,,,,,-0.5
2018-06-26,9.4718,8.115,103.38,0.5,0.49,,,,,,,,-0.5
2018-06-27,9.4785,8.1599,103.55,0.5,0.49,,,,,,,,-0.5
2018-06-28,9.474,8.1792,103.36,0.5,0.49,,,,,,,,-0.5
2018-06-29,9.5115,8.1588,103.56,0.5,0.49,,,,,,,,-0.5
2018-06-30,,,,,,,,,2.6,1.1,120.0,,
2018-07-02,9.5015,8.1635,103.34,0.5,0.5,,,,,,,,-0.5
2018-07-03,9.4655,8.1144,103.12,0.5,0.51,,,,,,,,-0.5
2018-07-04,9.4433,8.1114,103.05,0.5,0.5,,,,,,,,-0.5
2018-07-05,9.441,8.063,102.88,0.5,0.48,,,,,,,,-0.5
2018-07-06,9.4425,8.054,102.7,0.5,0.5,,,,,,,,-0.5
2018-07-09,9.4218,7.992,102.56,0.5,0.51,,,,,,,,-0.5
2018-07-10,9.4145,8.0377,102.57,0.5,0.5,,,,,,,,-0.5
2018-07-11,9.4458,8.0493,102.73,0.5,0.5,,,,,,,,-0.5
2018-07-12,9.4443,8.1011,102.82,0.5,0.5,,,,,,,,-0.5
2018-07-13,9.483,8.1448,103.13,0.5,0.51,,,,,,,,-0.5
2018-07-16,9.479,8.0879,103.04,0.5,0.5,,,,,,,,-0.5
2018-07-17,9.4875,8.1041,103.14,0.5,0.49,,,,,,,,-0.5
2018-07-18,9.5023,8.1839,103.44,0.5,0.49,,,,,,,,-0.5
2018-07-19,9.5763,8.264,104.07,0.5,0.49,,,,,,,,-0.5
2018-07-20,9.5905,8.2181,104.0,0.5,0.49,,,,,,,,-0.5
2018-07-23,9.5533,8.1541,103.59,0.5,0.5,,,,,,,,-0.5
2018-07-24,9.5605,8.1672,103.72,0.5,0.49,,,,,,,,-0.5
2018-07-25,9.5485,8.1681,103.85,0.5,0.5,,,,,,,,-0.5
2018-07-26,9.5455,8.1474,103.78,0.5,0.5,,,,,,,,-0.5
2018-07-27,9.5358,8.2028,103.79,0.5,0.5,,,,,,,,-0.5
2018-07-30,9.529,8.1556,103.66,0.5,0.49,,,,,,,,-0.5
2018-07-31,9.5338,8.1236,103.51,0.5,0.49,,,,3.0,1.4,118.0,,-0.5
2018-08-01,9.538,8.1549,103.65,0.5,0.49,,,,,,,,-0.5
2018-08-02,9.546,8.2173,103.79,0.5,0.49,,,,,,,,-0.5
2018-08-03,9.541,8.2335,103.88,0.5,0.49,,,,,,,,-0.5
2018-08-06,9.5325,8.2583,103.88,0.5,0.49,,,,,,,,-0.5
2018-08-07,9.5003,8.1885,103.39,0.5,0.49,,,,,,,,-0.5
2018-08-08,9.5303,8.2236,103.54,0.5,0.5,,,,,,,,-0.5
2018-08-09,9.5443,8.2328,103.63,0.5,0.49,,,,,,,,-0.5
2018-08-10,9.533,8.3214,103.61,0.5,0.49,,,,,,,,-0.5
2018-08-13,9.5295,8.357,103.45,0.5,0.49,,,,,,,,-0.5
2018-08-14,9.5275,8.3531,103.64,0.5,0.49,,,,,,,,-0.5
2018-08-15,9.5508,8.4364,104.03,0.5,0.5,,,,,,,,-0.5
2018-08-16,9.613,8.4547,104.58,0.5,0.49,,,,,,,,-0.5
2018-08-17,9.6795,8.4975,105.13,0.5,0.5,,,,,,,,-0.5
2018-08-20,9.672,8.4694,105.07,0.5,0.52,,,,,,,,-0.5
2018-08-21,9.705,8.4377,105.15,0.5,0.49,,,,,,,,-0.5
2018-08-22,9.6808,8.334,104.55,0.5,0.5,,,,,,,,-0.5
2018-08-23,9.6483,8.3326,104.2,0.5,0.5,,,,,,,,-0.5
2018-08-24,9.6938,8.3654,104.62,0.5,0.48,,,,,,,,-0.5
2018-08-27,9.6988,8.3373,104.53,0.5,0.49,,,,,,,,-0.5
2018-08-28,9.7243,8.3043,104.55,0.5,0.49,,,,,,,,-0.5
2018-08-29,9.7475,8.3598,104.74,0.5,0.49,,,,,,,,-0.5
2018-08-30,9.72,8.3134,104.42,0.5,0.49,,,,,,,,-0.5
2018-08-31,9.7148,8.3382,104.48,0.5,0.49,,,,3.4,1.9,111.0,,-0.5
2018-09-03,9.702,8.3573,104.51,0.5,0.49,,,,,,,,-0.5
2018-09-04,9.717,8.4043,104.71,0.5,0.49,,,,,,,,-0.5
2018-09-05,9.7485,8.4169,104.93,0.5,0.49,,,,,,,,-0.5
2018-09-06,9.776,8.403,105.09,0.5,0.5,,,,,,,,-0.5
2018-09-07,9.7745,8.4154,105.28,0.5,0.49,,,,,,,,-0.5
2018-09-10,9.703,8.3856,104.57,0.5,0.49,,,,,,,,-0.5
2018-09-11,9.679,8.3627,104.26,0.5,0.49,,,,,,,,-0.5
2018-09-12,9.6328,8.3149,103.81,0.5,0.49,,,,,,,,-0.5
2018-09-13,9.573,8.2384,103.25,0.5,0.49,,,,,,,,-0.5
2018-09-14,9.6245,8.2338,103.48,0.5,0.49,,,,,,,,-0.5
2018-09-17,9.562,8.193,102.9,0.5,0.51,,,,,,,,-0.5
2018-09-18,9.5473,8.1622,102.69,0.5,0.49,,,,,,,,-0.5
2018-09-19,9.547,8.1829,102.92,0.5,0.49,,,,,,,,-0.5
2018-09-20,9.5885,8.1473,103.19,0.5,0.52,,,,,,,,-0.5
2018-09-21,9.5793,8.1464,103.09,0.75,0.75,,,,,,,,-0.5
2018-09-24,9.5693,8.1282,102.91,0.75,0.75,,,,,,,,-0.5
2018-09-25,9.5713,8.1271,102.87,0.75,0.74,,,,,,,,-0.5
2018-09-26,9.5465,8.1337,102.76,0.75,0.74,,,,,,,,-0.5
2018-09-27,9.5015,8.1161,102.5,0.75,0.74,,,,,,,,-0.5
